StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,QID1,f1,f2,f3,f4,q1,q2_1,q2_2,q2_3,q2_4,q3,q5,q6,q7,q8,q8s1,q8s2,transaction_id
2025/9/10 20:55,2025/9/10 20:58,0,100,154,1,2025/9/10 20:58,R_15NHYDLq2qR7Y9R,,,,,-24.9651,-53.4528,anonymous,JA,1,2,31 ,4,4,5,2,2,1,4,5,5,4,3,2,5,,1LLiyC1dO1NluPQNURTE8I
2025/9/10 20:55,2025/9/10 20:58,0,100,156,1,2025/9/10 20:58,R_7QfYOldsEHTCaX7,,,,,-19.9029,-43.9572,anonymous,JA,1,2,38 ,3,3,5,1,1,5,1,5,5,1,2,3,,5,1tGXjK9aeqJj5qaFsPXZGj
2025/9/10 20:55,2025/9/10 20:58,0,100,145,1,2025/9/10 20:58,R_6tuo6xHaLpoagNo,,,,,-23.5475,-46.6361,anonymous,JA,1,1,52 ,5,1,3,3,3,3,3,6,6,5,4,3,,3,2kv4Xldpyu87QmFnzBvpHe
2025/9/10 20:54,2025/9/10 20:58,0,100,214,1,2025/9/10 20:58,R_501WQ1PhLskNJOW,,,,,-27.6157,-48.6235,anonymous,JA,1,1,23 ,2,2,5,1,1,1,3,2,1,1,2,2,1,,5qyT8u9wFDElswILwteanb
2025/9/10 20:55,2025/9/10 20:58,0,100,193,1,2025/9/10 20:58,R_1HfbCQYHjUZd77r,,,,,-22.9201,-43.0811,anonymous,JA,1,1,28 ,4,5,5,2,2,2,2,2,2,4,2,1,2,,5ZAwUiNd7P73ODCMl7EeOI
2025/9/10 20:55,2025/9/10 20:58,0,100,211,1,2025/9/10 20:58,R_50OpKqUrTPUGmLr,,,,,-15.7798,-47.9331,anonymous,JA,1,2,20 ,4,3,5,2,2,2,3,2,2,3,2,1,2,,6aDpgZwFNu4MbaATpisTgC
2025/9/10 20:55,2025/9/10 21:00,0,100,279,1,2025/9/10 21:00,R_6CrfLUxNzL9nK5y,,,,,-23.0286,-44.3341,anonymous,JA,1,1,30 ,2,3,4,1,2,4,2,4,4,3,4,3,,5,5kMZ8X9ECG9LWJlOjAAGSA
2025/9/10 20:55,2025/9/10 21:03,0,100,468,1,2025/9/10 21:03,R_5fvYKIq6uxw3ALT,,,,,-22.9201,-43.0811,anonymous,JA,1,2,38 ,4,4,5,1,1,5,3,6,5,1,3,2,3,,6zgO91zef6IL79lpX64KBz
2025/9/10 20:55,2025/9/10 21:04,0,100,593,1,2025/9/10 21:04,R_7zYhuftAsWuuxsq,,,,,-15.7798,-47.9331,anonymous,JA,1,1,31 ,4,4,4,3,2,2,3,2,2,4,2,2,2,,6ePbZaUF9CbcWVA3cwHY2o
2025/9/10 20:55,2025/9/10 21:08,0,100,765,1,2025/9/10 21:08,R_3PhvjyP6tGrpvGz,,,,,-23.4566,-46.5309,anonymous,JA,1,1,38 ,5,7,3,1,1,1,1,3,1,3,2,2,2,,2WHdO4iV9psEDRZc0CvgWh
2025/9/10 20:45,2025/9/10 21:17,0,100,1924,1,2025/9/10 21:17,R_6CVK72mVQcZtAoF,,,,,-21.2016,-50.4303,anonymous,JA,1,1,20 ,4,1,2,2,1,3,2,2,2,2,2,1,2,,6IqzD7VjEUM3umFNoBihcW
2025/9/10 21:27,2025/9/10 21:28,0,100,43,1,2025/9/10 21:28,R_38STCdOX6hpcIEx,,,,,-23.5475,-46.6361,anonymous,JA,1,1,43 ,2,2,4,1,1,1,1,1,1,1,1,3,,1,3A2d2kSfO64HS2KBGRl8dq
2025/9/10 21:27,2025/9/10 21:28,0,100,82,1,2025/9/10 21:28,R_1q2GlgLwokGU4gh,,,,,-7.2782,-35.9763,anonymous,JA,1,1,34 ,4,3,4,2,3,2,5,3,3,3,2,2,3,,4GPhKPIseP9c244gp5EKNk
2025/9/10 21:27,2025/9/10 21:28,0,100,73,1,2025/9/10 21:28,R_3vItrzDC0MXtdzr,,,,,-9.9757,-67.8134,anonymous,JA,1,1,30 ,5,3,2,2,2,2,2,2,2,2,2,1,2,,33F29mMQosSziZE3DNAtRq
2025/9/10 21:27,2025/9/10 21:28,0,100,59,1,2025/9/10 21:28,R_7WvvV84X7j9as6Q,,,,,-6.1856,-50.558,anonymous,JA,1,2,27 ,5,6,1,1,1,1,2,2,2,2,1,1,1,,2lGbkDTJKHJriGZWPMNHOO
2025/9/10 21:27,2025/9/10 21:28,0,100,67,1,2025/9/10 21:28,R_7FQmIC1duLo01lX,,,,,-23.3088,-47.119,anonymous,JA,1,1,22 ,4,4,2,1,1,1,2,1,1,1,1,1,1,,4o810NM6xAeXWXtpZ7s1Fs
2025/9/10 21:27,2025/9/10 21:28,0,100,84,1,2025/9/10 21:28,R_7QCWn6bi29jUUN3,,,,,-22.7405,-43.7076,anonymous,JA,1,1,23 ,4,5,4,1,1,1,1,2,2,1,1,3,,1,75UiZxGAukzDbLOad7QRjp
2025/9/10 21:27,2025/9/10 21:28,0,100,113,1,2025/9/10 21:28,R_1DtHzS7Mnu0RZS1,,,,,-12.8665,-38.4858,anonymous,JA,1,2,28 ,2,2,4,2,2,2,3,2,2,3,4,2,3,,4ijqIjMekt34Tm2Ne5MVQj
2025/9/10 21:28,2025/9/10 21:29,0,100,48,1,2025/9/10 21:29,R_3snzm5hdaPKEHUm,,,,,-23.5475,-46.6361,anonymous,JA,1,1,41 ,2,3,1,1,1,1,1,1,1,1,1,1,1,,5mxuLQPSP8WqO9mUdAiaWU
2025/9/10 21:28,2025/9/10 21:29,0,100,60,1,2025/9/10 21:29,R_3NG4gn8VYC15hf3,,,,,-22.7861,-47.2732,anonymous,JA,1,1,23 ,2,2,2,2,2,3,3,2,3,5,4,3,,3,4hFQfzA9fJISnDeEcQ7oKY
2025/9/10 21:27,2025/9/10 21:29,0,100,88,1,2025/9/10 21:29,R_3horpD29wNPwGfY,,,,,-23.4034,-49.2545,anonymous,JA,1,2,29 ,4,4,4,1,1,1,4,2,1,4,1,2,2,,3IfFogXBnY2DHBwXxWpllj
2025/9/10 21:26,2025/9/10 21:29,0,100,137,1,2025/9/10 21:29,R_3ROkxtPhECeejQ2,,,,,-10.1683,-48.3264,anonymous,JA,1,1,21 ,4,4,3,2,4,4,5,4,1,4,2,3,,2,6wDyOO06436cEOh2JpX2Si
2025/9/10 21:26,2025/9/10 21:29,0,100,166,1,2025/9/10 21:29,R_61YRSPjngLhxvje,,,,,-20.1088,-40.3022,anonymous,JA,1,1,28 ,3,1,3,2,4,1,4,4,1,1,1,2,2,,22Ll8YWmUQtEhU3wlRiOE5
2025/9/10 21:27,2025/9/10 21:29,0,100,128,1,2025/9/10 21:29,R_1hGEhvYitbqFqm1,,,,,-23.6293,-46.6351,anonymous,JA,1,1,38 ,5,6,2,5,1,1,2,1,2,4,2,3,,2,4OZvek2aGnAGDcCtFFNYQ6
2025/9/10 21:27,2025/9/10 21:29,0,100,102,1,2025/9/10 21:29,R_3uwhL2M3A8Xmgo1,,,,,-21.72,-50.9474,anonymous,JA,1,1,25 ,4,8,2,1,3,2,4,1,1,4,1,1,1,,2exrT971GCb2vjlrgIX0QS
2025/9/10 21:27,2025/9/10 21:29,0,100,92,1,2025/9/10 21:29,R_7q8xQCVIcH8GaDE,,,,,-22.9201,-43.0811,anonymous,JA,1,2,38 ,4,5,1,1,2,1,1,1,1,1,1,1,1,,5ggb4bcS0dhGuU4zfzyxV1
2025/9/10 21:28,2025/9/10 21:29,0,100,75,1,2025/9/10 21:29,R_3YQbCvsgU3wElFO,,,,,-30.1188,-51.168,anonymous,JA,1,1,29 ,2,2,3,4,3,1,1,3,4,3,2,2,3,,4TsJWBu4BpNIUGr3feDcB1
2025/9/10 21:27,2025/9/10 21:29,0,100,130,1,2025/9/10 21:29,R_34BrXPcabBmkc6d,,,,,-4.5866,-44.5995,anonymous,JA,1,2,31 ,5,6,3,2,2,2,2,1,1,4,1,1,2,,4koAjzIWg3jY7PNurGAbjU
2025/9/10 21:28,2025/9/10 21:29,0,100,91,1,2025/9/10 21:29,R_3VEgk4roh8brClU,,,,,-29.6102,-51.0976,anonymous,JA,1,1,24 ,3,3,3,4,3,1,2,3,2,3,2,2,2,,1aUjvEIxNpSHmvRv8Xcwm3
2025/9/10 21:27,2025/9/10 21:29,0,100,133,1,2025/9/10 21:29,R_3jSOIHC7AsfQnIZ,,,,,-3.1032,-60.0288,anonymous,JA,1,1,39 ,2,2,1,1,1,1,1,3,1,1,1,2,1,,19aj5uY01kaYDS6JDejO2a
2025/9/10 21:27,2025/9/10 21:29,0,100,105,1,2025/9/10 21:29,R_7xK8W0YSy4QUFvd,,,,,-19.0131,-47.0679,anonymous,JA,1,1,25 ,3,3,2,2,2,2,4,4,2,3,1,2,2,,1bWbn7v1CiVMCIxhD30xfo
2025/9/10 21:27,2025/9/10 21:29,0,100,158,1,2025/9/10 21:29,R_3RryvVFAVTeY8vt,,,,,-22.7539,-43.4519,anonymous,JA,1,1,23 ,3,2,4,1,3,1,4,2,2,1,1,2,2,,0yFlAY3QqerbrXDtY2KYO6
2025/9/10 21:28,2025/9/10 21:29,0,100,63,1,2025/9/10 21:29,R_5Ga4O2QK2TDx0qZ,,,,,-3.7388,-38.6561,anonymous,JA,1,2,43 ,2,9,5,3,3,3,3,3,3,5,4,3,,3,1iTXFbsqEqdTCHfhvDeTV2
2025/9/10 21:28,2025/9/10 21:30,0,100,112,1,2025/9/10 21:30,R_7p4mnotvg3363oq,,,,,-22.7886,-43.3175,anonymous,JA,1,1,25 ,2,1,4,2,2,3,3,6,6,5,4,2,3,,22J6mmGGLstr6YCOkbvZ0T
2025/9/10 21:29,2025/9/10 21:30,0,100,53,1,2025/9/10 21:30,R_6is35gNUQ4LFzUc,,,,,-1.4537,-48.5078,anonymous,JA,1,2,22 ,4,4,5,1,2,1,3,5,3,1,2,1,3,,16pJ3dKGtpZ6HogBGxyhVV
2025/9/10 21:28,2025/9/10 21:30,0,100,110,1,2025/9/10 21:30,R_7bzqJqFR1DoTaA9,,,,,-23.668,-46.4676,anonymous,JA,1,2,22 ,4,2,3,1,1,1,1,2,1,3,1,1,2,,09SQmYdZ3OLWOOiSj0eIKc
2025/9/10 21:28,2025/9/10 21:30,0,100,124,1,2025/9/10 21:30,R_5QsMVQunhpQdliE,,,,,-19.9218,-43.9359,anonymous,JA,1,2,42 ,5,4,1,1,1,1,1,1,1,1,1,2,4,,2tffVJJ9EMrB65Ncao5x50
2025/9/10 21:27,2025/9/10 21:30,0,100,181,1,2025/9/10 21:30,R_5h1RA39l2bJh5n3,,,,,-23.4736,-47.4425,anonymous,JA,1,1,29 ,2,2,3,4,3,1,3,4,2,5,2,3,,2,6gjdW7nOaJIDxNFXFlcIGd
2025/9/10 21:28,2025/9/10 21:30,0,100,79,1,2025/9/10 21:30,R_32D0qnXVDZFPSoN,,,,,-18.9203,-48.2782,anonymous,JA,1,2,26 ,4,3,2,2,2,2,2,2,2,2,2,1,2,,2v26zo0Q9CSldtkNXyPFuv
2025/9/10 21:28,2025/9/10 21:30,0,100,125,1,2025/9/10 21:30,R_7JL3rIUBcs73tko,,,,,-13.041,-56.1558,anonymous,JA,1,1,30 ,5,5,2,2,2,2,3,4,1,2,2,2,2,,0OOAMr3qaBtRUHVMvBJx9I
2025/9/10 21:27,2025/9/10 21:30,0,100,171,1,2025/9/10 21:30,R_7HHTVJ9OJCvojV2,,,,,-23.4418,-46.9157,anonymous,JA,1,1,38 ,4,3,3,2,2,2,3,3,2,5,2,2,2,,2y17niRFUHff0K1Ep43h8W
2025/9/10 21:28,2025/9/10 21:30,0,100,139,1,2025/9/10 21:30,R_7UNOxFwIUSjp77r,,,,,-19.1703,-41.4568,anonymous,JA,1,1,22 ,2,2,4,1,1,1,2,2,1,1,2,2,2,,5awlcAyOMDg8geWLtcpZV5
2025/9/10 21:26,2025/9/10 21:30,0,100,219,1,2025/9/10 21:30,R_6MuktfBrlzK7Jta,,,,,-22.9897,-47.479,anonymous,JA,1,2,30 ,4,5,4,1,1,3,3,4,5,1,2,1,3,,6bKTnaej1oQsisIrva3R2k
2025/9/10 21:29,2025/9/10 21:30,0,100,78,1,2025/9/10 21:30,R_7tlgXNWeaEQrlrv,,,,,-22.9072,-43.1883,anonymous,JA,1,1,23 ,2,1,2,2,2,1,3,3,1,2,1,1,2,,7DpjBDC5kESYJt7DT1Thhi
2025/9/10 21:28,2025/9/10 21:30,0,100,136,1,2025/9/10 21:30,R_3Cy0uEMHdUPHdN1,,,,,-23.4118,-46.4392,anonymous,JA,1,1,37 ,2,3,4,1,2,2,2,4,1,4,2,3,,3,46aaTdYlVDw0VcIgBfdxrb
2025/9/10 21:28,2025/9/10 21:30,0,100,118,1,2025/9/10 21:30,R_6sbifn2XLeXIH7a,,,,,-19.0233,-48.3348,anonymous,JA,1,2,29 ,4,3,2,2,1,2,2,3,1,2,1,2,2,,0BTBSOgsrqBqYhta2u7gUF
2025/9/10 21:27,2025/9/10 21:30,0,100,186,1,2025/9/10 21:30,R_7qqWgsy9PrKSgED,,,,,-15.7798,-47.9331,anonymous,JA,1,2,55 ,4,4,1,1,1,1,1,2,1,3,1,1,1,,78G4mCjK9gkUoY6oLsXZNi
2025/9/10 21:29,2025/9/10 21:30,0,100,63,1,2025/9/10 21:30,R_3TmfxcwZgL9Mw9P,,,,,-22.7539,-43.4519,anonymous,JA,1,1,29 ,3,2,1,1,2,1,1,1,1,3,2,1,1,,0ZoOH7px5HsM7ZhYDPCCmc
2025/9/10 21:28,2025/9/10 21:31,0,100,127,1,2025/9/10 21:31,R_5DhjUt7PeeClIPt,,,,,-31.77,-52.341,anonymous,JA,1,1,29 ,5,5,1,2,2,1,2,1,1,4,1,1,1,,2q4eef6qIC2gA9CrOusqNz
2025/9/10 21:29,2025/9/10 21:31,0,100,74,1,2025/9/10 21:31,R_1nFH6SCQwhR4bdL,,,,,-12.619,-38.2057,anonymous,JA,1,2,35 ,2,2,5,1,1,1,1,1,5,3,1,1,1,,6BejRkyxWM5ozhVSFPfcil
2025/9/10 21:28,2025/9/10 21:31,0,100,174,1,2025/9/10 21:31,R_732tzXKbTqOeHp7,,,,,-22.9072,-43.1883,anonymous,JA,1,1,57 ,4,4,5,1,1,5,5,5,4,4,3,2,3,,10pB6QeG5fis8pXHtVdZ28
2025/9/10 21:28,2025/9/10 21:31,0,100,195,1,2025/9/10 21:31,R_5BXH9sh4NSRF0Cx,,,,,-30.0399,-50.2283,anonymous,JA,1,1,21 ,3,2,3,1,2,2,3,2,2,3,2,2,2,,0V5OJU125S9NVvvuuhKcuz
2025/9/10 21:29,2025/9/10 21:31,0,100,106,1,2025/9/10 21:31,R_1D2iTHQF19IfPkM,,,,,-16.6802,-49.2564,anonymous,JA,1,1,32 ,4,3,4,2,2,2,3,4,2,3,2,1,2,,12ffITHLh7Zc34vEpKZ20x
2025/9/10 21:28,2025/9/10 21:31,0,100,155,1,2025/9/10 21:31,R_5irrvDQPc10Wtuh,,,,,-0.6679,-47.3469,anonymous,JA,1,1,38 ,2,2,3,2,2,3,3,3,4,1,4,2,2,,2mEDIZtLWnBNvv58GIdUIb
2025/9/10 21:28,2025/9/10 21:31,0,100,150,1,2025/9/10 21:31,R_5bKtaycFq8qbvVG,,,,,-23.5111,-46.8727,anonymous,JA,1,1,49 ,2,4,1,3,2,1,3,2,2,2,1,2,2,,2WTL7sN7seedGrHQ8f7wTe
2025/9/10 21:28,2025/9/10 21:31,0,100,158,1,2025/9/10 21:31,R_3D85mfkTu3nwUIr,,,,,-22.9201,-43.0811,anonymous,JA,1,2,30 ,2,1,4,1,1,2,3,4,1,4,3,3,,1,6ANBmgEr08lAQC1XmIy6zQ
2025/9/10 21:30,2025/9/10 21:31,0,100,48,1,2025/9/10 21:31,R_32EqWZAhJ1y9oaB,,,,,-8.7678,-63.9034,anonymous,JA,1,1,22 ,5,3,2,2,2,2,2,2,2,2,2,1,2,,0sABBHNK4RyR9RlhFOd1tw
2025/9/10 21:27,2025/9/10 21:31,0,100,278,1,2025/9/10 21:31,R_1Ei3XJampXmwxDq,,,,,-20.0306,-40.7441,anonymous,JA,1,1,48 ,4,3,5,1,1,5,3,5,4,1,3,2,4,,6lYLazzuVklVegWYyFxJ27
2025/9/10 21:29,2025/9/10 21:31,0,100,128,1,2025/9/10 21:31,R_3EpkqPJJb9SolmF,,,,,-22.9616,-49.8632,anonymous,JA,1,2,24 ,4,2,2,2,2,1,2,4,1,2,2,2,1,,7bcJJOULm1KogIPQ9yci4V
2025/9/10 21:30,2025/9/10 21:31,0,100,97,1,2025/9/10 21:31,R_1ZBnOFt6nimXRCv,,,,,-22.783,-43.4331,anonymous,JA,1,1,29 ,4,4,2,4,2,2,4,2,1,2,1,2,2,,1b6q4wRpFkSvm0uNSA2TOP
2025/9/10 21:29,2025/9/10 21:32,0,100,138,1,2025/9/10 21:32,R_5qaqwBvuu1PWqhY,,,,,-23.5215,-46.7873,anonymous,JA,1,1,30 ,4,6,3,2,2,2,3,3,2,4,1,2,2,,7tGGUSctxMUywQhZpyoMGi
2025/9/10 21:30,2025/9/10 21:32,0,100,132,1,2025/9/10 21:32,R_1f9hYL0Woijc4t5,,,,,-22.4706,-43.8278,anonymous,JA,1,1,46 ,2,2,2,2,2,2,2,3,2,3,2,2,2,,3Yo7wDOEMHdw0JuV1q8UvW
2025/9/10 21:31,2025/9/10 21:32,0,100,45,1,2025/9/10 21:32,R_6qTOHTbusP7Yuop,,,,,-22.9201,-43.0811,anonymous,JA,1,1,24 ,5,8,3,1,3,2,2,3,6,5,4,3,,3,2tb3RRvMT9MrDyiGtJjEwM
2025/9/10 21:27,2025/9/10 21:32,0,100,298,1,2025/9/10 21:32,R_7hxOGnSZZW6TEaR,,,,,-25.5026,-49.2908,anonymous,JA,1,1,58 ,4,6,1,2,2,2,4,1,2,4,1,2,2,,6owk80CSLf5XGHie5etgeH
2025/9/10 21:27,2025/9/10 21:32,0,100,328,1,2025/9/10 21:32,R_6KkZFRX3EKUUllb,,,,,-8.0567,-34.8815,anonymous,JA,1,2,62 ,4,2,5,1,1,3,4,5,5,1,3,3,,5,35Y3AC9fiope9waHIxY772
2025/9/10 21:30,2025/9/10 21:32,0,100,112,1,2025/9/10 21:32,R_7cBNmFPKJc3QnER,,,,,-30.0915,-51.5361,anonymous,JA,1,1,30 ,3,2,2,1,2,1,2,3,2,3,2,2,3,,1n5tttbiMyooSVvXBmlUtU
2025/9/10 21:30,2025/9/10 21:32,0,100,114,1,2025/9/10 21:32,R_1IWrW1TxBBgVKjP,,,,,-25.4235,-49.1558,anonymous,JA,1,1,32 ,4,4,5,1,2,1,3,3,3,1,2,3,,3,0f7qMVGBWX7lbZCcrzXrUl
2025/9/10 21:28,2025/9/10 21:32,0,100,212,1,2025/9/10 21:32,R_6rrJtLgPF3m3TSI,,,,,-7.114,-34.8605,anonymous,JA,1,2,48 ,2,3,5,1,1,2,5,1,5,1,1,1,1,,0Q7cLy3F1gSNHISqw4CP7P
2025/9/10 21:30,2025/9/10 21:32,0,100,149,1,2025/9/10 21:32,R_6pFGyNwa7OGKkkl,,,,,-23.5475,-46.6361,anonymous,JA,1,2,40 ,5,4,4,1,1,1,3,3,3,3,2,1,1,,2IddnymhWCTBpTvP3yCLSo
2025/9/10 21:30,2025/9/10 21:32,0,100,126,1,2025/9/10 21:32,R_31sNZf1dsO4EaXq,,,,,-23.1074,-54.0311,anonymous,JA,1,1,24 ,2,1,3,1,,1,2,3,2,3,1,1,2,,5QLpqvl5vGYWVaDVahiV9v
2025/9/10 21:30,2025/9/10 21:32,0,100,120,1,2025/9/10 21:32,R_7qpBSQpA0WgtHdX,,,,,-16.6802,-49.2564,anonymous,JA,1,1,18 ,2,9,2,4,2,1,3,2,1,4,1,1,2,,4wajm2WrwF6bSFxOLwWoEb
2025/9/10 21:30,2025/9/10 21:32,0,100,136,1,2025/9/10 21:32,R_1u6Qtx7s6DBrn8J,,,,,-3.7145,-38.5419,anonymous,JA,1,2,40 ,4,6,4,2,2,2,2,4,4,4,3,2,2,,2nXr0SUFp5W093w44Hw6lR
2025/9/10 21:31,2025/9/10 21:32,0,100,45,1,2025/9/10 21:32,R_62VJTDPOxLsWu8R,,,,,-12.8665,-38.4858,anonymous,JA,1,2,29 ,4,6,1,1,1,1,1,1,1,1,1,2,3,,1aIshCVprTXF2kkbBFYJJB
2025/9/10 21:28,2025/9/10 21:32,0,100,253,1,2025/9/10 21:32,R_3uIAnATQOGmy0cp,,,,,-27.6157,-48.6235,anonymous,JA,1,1,50 ,5,4,4,2,3,2,3,2,2,2,1,2,2,,2PcY5mpK1zSUxU6XazyGFn
2025/9/10 21:30,2025/9/10 21:32,0,100,152,1,2025/9/10 21:32,R_6mmok3hJERF0gMG,,,,,-23.5475,-46.6361,anonymous,JA,1,2,52 ,5,6,2,2,2,1,3,4,2,3,1,3,,4,7dEdNpEjDRW5qve9UTyc0m
2025/9/10 21:31,2025/9/10 21:32,0,100,87,1,2025/9/10 21:32,R_7ATZMV97KRuAPHX,,,,,-8.0009,-34.8687,anonymous,JA,1,2,38 ,2,3,2,1,1,1,1,1,1,1,1,2,1,,0ZSP7O5t82RdiOKkcxPUSt
2025/9/10 21:30,2025/9/10 21:32,0,100,134,1,2025/9/10 21:32,R_3SSn64WH4JJhrJn,,,,,-25.5026,-49.2908,anonymous,JA,1,1,36 ,4,4,2,1,2,1,3,4,2,3,1,2,2,,48F7bTsBVbXl9LJSCNAgP2
2025/9/10 21:30,2025/9/10 21:32,0,100,158,1,2025/9/10 21:32,R_1zMewPkYwFj4GV3,,,,,-22.9072,-43.1883,anonymous,JA,1,1,50 ,4,5,1,2,1,1,1,1,1,2,1,1,2,,3WkOgKwVDNWfDwTh2rzLBK
2025/9/10 21:31,2025/9/10 21:32,0,100,86,1,2025/9/10 21:32,R_3RHI7Wq92icsISJ,,,,,-12.8665,-38.4858,anonymous,JA,1,2,37 ,2,2,1,1,4,3,3,2,1,4,1,2,3,,6t5vmaLDZ9J1DRXdDkOXmn
2025/9/10 21:28,2025/9/10 21:32,0,100,273,1,2025/9/10 21:32,R_5SZ3QSsnATZXXW1,,,,,-3.9978,-38.7328,anonymous,JA,1,2,28 ,3,3,5,1,1,2,4,3,3,1,3,2,3,,4LJ3gN4CMeAtD1cgeg1klG
2025/9/10 21:31,2025/9/10 21:32,0,100,69,1,2025/9/10 21:32,R_1DSC7vb8KPnKKkR,,,,,-22.9201,-43.0811,anonymous,JA,1,2,34 ,5,3,2,3,3,1,4,4,3,3,2,2,2,,1nz8eMKeAh7btHSZyTbm5j
2025/9/10 21:30,2025/9/10 21:33,0,100,126,1,2025/9/10 21:33,R_3xJcvOl8QhnL8GZ,,,,,-23.5475,-46.6361,anonymous,JA,1,1,51 ,5,5,3,2,2,1,2,2,2,3,1,2,2,,0Eh0vCJucVF66CsblbB5iL
2025/9/10 21:28,2025/9/10 21:33,0,100,296,1,2025/9/10 21:33,R_7LXOZBFlLaN2Etu,,,,,-3.1032,-60.0288,anonymous,JA,1,1,35 ,3,2,4,1,1,2,3,4,2,1,2,1,2,,0i61A9RvUsKc8vZjFji8Mv
2025/9/10 21:31,2025/9/10 21:33,0,100,77,1,2025/9/10 21:33,R_7NVwHzmCWxBIlO4,,,,,-23.9613,-46.391,anonymous,JA,1,1,29 ,4,4,5,4,4,2,4,5,1,3,2,1,2,,1DmKpcKVC9s8twCHoDXr4g
2025/9/10 21:30,2025/9/10 21:33,0,100,159,1,2025/9/10 21:33,R_7DSgFOniRR930CS,,,,,-3.717,-38.5287,anonymous,JA,1,1,55 ,2,3,2,2,2,2,2,2,2,2,1,1,2,,6P0TLqgu6gpqv9AiwabLCy
2025/9/10 21:28,2025/9/10 21:33,0,100,297,1,2025/9/10 21:33,R_5L93Ygh4nhpMWNr,,,,,-1.344,-48.3851,anonymous,JA,1,1,46 ,4,5,2,1,3,1,3,3,2,4,2,2,3,,24ohO4khW1QmGzfggtQ633
2025/9/10 21:32,2025/9/10 21:33,0,100,87,1,2025/9/10 21:33,R_1sd4rSiIpr0WQND,,,,,-8.1524,-35.2965,anonymous,JA,1,2,33 ,4,4,1,3,1,1,1,1,1,2,1,1,1,,4bGIZJglt28Uf6VZ3JvJZD
2025/9/10 21:30,2025/9/10 21:33,0,100,214,1,2025/9/10 21:33,R_323GmdQ1Gzx0zCq,,,,,-20.3215,-43.3083,anonymous,JA,1,1,32 ,4,3,2,4,2,1,2,4,1,2,1,1,1,,0ueOv2Wwl2bifs3zEQ32G9
2025/9/10 21:31,2025/9/10 21:33,0,100,134,1,2025/9/10 21:33,R_5PbpClAfqPbGbGG,,,,,-29.6286,-50.8347,anonymous,JA,1,1,18 ,2,2,4,5,5,3,3,2,2,3,2,3,,2,7LkcHU7HMX2HJpH8yBBEdy
2025/9/10 21:31,2025/9/10 21:34,0,100,163,1,2025/9/10 21:34,R_3etSUrzkoEyKh3L,,,,,-23.4566,-46.5309,anonymous,JA,1,2,31 ,4,5,4,2,3,3,2,4,2,1,2,2,2,,2MgbspSqRZSbcueQXCIlfV
2025/9/10 21:31,2025/9/10 21:34,0,100,154,1,2025/9/10 21:34,R_5tc6QA36dP38zKh,,,,,-3.1032,-60.0288,anonymous,JA,1,2,26 ,4,4,3,2,2,1,4,3,1,2,2,1,1,,6Q3F77CCZwbfzIPZbZPLgj
2025/9/10 21:32,2025/9/10 21:34,0,100,81,1,2025/9/10 21:34,R_57V7nPX2NwoBC08,,,,,-6.7835,-35.4826,anonymous,JA,1,2,30 ,4,1,4,4,2,2,3,2,1,3,1,2,2,,2T4MNqcHxFAXjfVlmTiI64
2025/9/10 21:31,2025/9/10 21:34,0,100,156,1,2025/9/10 21:34,R_6fd46IU5vnKySjO,,,,,-22.9072,-43.1883,anonymous,JA,1,1,23 ,3,1,3,2,2,2,2,2,2,4,2,3,,2,4ruOlL83K4MQXwlcHdRa1u
2025/9/10 21:32,2025/9/10 21:34,0,100,137,1,2025/9/10 21:34,R_5qAiQvoOllIrYFH,,,,,-23.6293,-46.6351,anonymous,JA,1,2,35 ,4,3,5,2,2,2,3,2,4,3,2,2,2,,4j3shLbgDhO8OPeLnlTT00
2025/9/10 21:32,2025/9/10 21:34,0,100,111,1,2025/9/10 21:34,R_1KGzI9w01HupUsb,,,,,-22.9201,-43.0811,anonymous,JA,1,1,29 ,2,2,2,4,2,1,1,1,2,4,2,2,1,,7xD91Mh7SSHNOjJVgaihMc
2025/9/10 21:28,2025/9/10 21:34,0,100,337,1,2025/9/10 21:34,R_7cq60E6chSOnGTb,,,,,-12.8665,-38.4858,anonymous,JA,1,2,51 ,4,3,5,1,2,3,2,1,2,3,2,1,3,,4p8oxJNYuJc7PXhM1k1Gxj
2025/9/10 21:32,2025/9/10 21:34,0,100,145,1,2025/9/10 21:34,R_1mn9t35kW5ngA4V,,,,,-22.9201,-43.0811,anonymous,JA,1,1,35 ,2,2,5,1,1,1,1,3,6,5,1,3,,3,0fVdtx9w86XWJau4p46LEE
2025/9/10 21:32,2025/9/10 21:34,0,100,146,1,2025/9/10 21:34,R_5G9bqU4bSPlEYgY,,,,,-30.0273,-51.2353,anonymous,JA,1,2,28 ,2,3,2,3,3,2,2,2,1,4,1,1,1,,6trl1a9fXMI1GoZvepV8Wa
2025/9/10 21:31,2025/9/10 21:34,0,100,170,1,2025/9/10 21:34,R_53r4tnUddxR4nff,,,,,-12.8665,-38.4858,anonymous,JA,1,1,33 ,4,5,2,1,1,1,1,1,1,1,2,1,1,,2gJMTUBhos1wA6HYdM8q48
